Item ID,EZ Number,Name,Extended description,Standard cost,Base price,On hand,On hold,On order,Note,Enable bin tracking
Z AC-L04-7,,Dreipunktgurtaufhängung Zusammenbau,,0,0,,,,ATTENTION - Pigtail style seat belt suspension discontinued. New item number to use is Z AC-L05-000 (EZ 70801).  This used to also be EZ 70801.,False
Z AC-L04-8,70802,Laschenanhängung,,0,0,,,,ATTENTION - Pigtail style seat belt suspension discontinued.  Customers ordering this with old pigtail style have to order the complete assembly Z AC-L05-000 (EZ 70801).  New item number to use is Z AC-L05-100 (EZ 71192).,False
Z AC-L05-000,70801,Three point belt suspension assembly,,36.92,51.17,15,50,30,,True
Z AC-L05-001,71193,Bushing,,2.318,2.8975,0,0,0,,False
Z AC-L05-100,71192,Belt attachment welding part,,17.2995,21.6244,1,0,0,,True
Z AC-L05-101,,Halter Dreipunktgurt,,0,0,,,,,False
Z AC-L05-200,70698,Back rest complete 3-point belt,,167.637,209.5463,13,0,0,,True
Z AC-LH3-001,1860,Clamping piece,,13.281,16.6013,0,0,0,,False
Z AC-MBR-001,70424,Pendulum lever 1,,3.9995,6.12,63,0,0,,True
Z AC-MBR-002,70425,Push lever,,7.201,9.0013,14,30,0,,True
Z AC-MBR-003,70440,Contact lever,,9.0915,11.3644,8,0,0,,True
Z AC-MBR-004,71144,Push lever distance control,,7.201,9.0013,23,10,0,,True
Z AC-MBR-100,,Koppelhebel kpl.,,0,0,,,,,False
Z AC-MBR-101,,Koppelhebel,,0,0,,,,,False
Z AC-MBR-200,,Brake lever tube welding unit for ALR-belt-system,,0,0,0,0,0,ATTENTION - This version is not really sold per Germany as they typically include rubber handles.  Direct replacement is Z 21521-400-0211 however not likely going to be sent so use  item number Z 21521-400-0211 (EZ 71278) instead.,True
Z AC-MBR-201,,Bremshebel,,0,0,,,,,False
Z AC-MBR-202,,Hebelspannblech,,0,0,,,,,False
Z AC-MBR-203,,Verstärkungsblech,,0,0,,,,,False
Z AC-MBR-210,70430,Brake lever tube welded unit with EZ 75,rubber handles for ALR-belt-system,0,0,0,0,,ATTENTION - New item number to use is Z 21521-400-0211 (EZ 71278).,True
Z AC-MBR-300,70411,Brake shoe mechanical brake,,31.806,39.7575,54,0,0,,True
Z AC-MBR-301,,Bremsbackenträger,,0,0,,,,,False
Z AC-MBR-302,,Anschlag,,0,0,,,,,False
Z AC-MBR-600,71143,Mechanical brake complete,,455.31,546.37,0,0,0,,False
Z AC-MTM-000,70763,Magnet Tempomat kpl.,,0,0,,0,0,ATTENTION - Is not sold individually.  Only complete assembly Z AC-TM3-200 (EZ 70784).,False
Z AC-MW0-000,2021,Bremswippe,,0,0,,,,,False
Z AC-MW0-003,2042,Bushing 1,,1.4915,1.8644,0,0,0,,False
Z AC-MW0-004,2044,Bushing 4,,1.3585,1.6981,0,0,0,,False
Z AC-MW0-005,2043,Bushing 2,,1.3585,1.6981,0,0,0,,False
Z AC-MW0-007,2014,Bushing 6,,1.7195,2.14938,0,0,0,,False
Z AC-MW3-102,2089,Bushing,,6.517,8.1463,0,0,0,,False
Z AC-MW3-200,2030,Single stroke universal magnetic Isiker,,1233.53,1541.91,4,0,,,True
Z AC-P00-102,3106,Switch box,,478.496,598.12,0,1,0,,False
Z AC-R00-0,70050,Rahmen Alpco kpl.,,0,0,,,,ATTENTION - Replaced by updated version of the frame.  New item number to use is  Z AC-R00-200 (EZ 71081).,False
Z AC-R00-10 A,,Achsbolzen,,0,0,,,,,False
Z AC-R00-102,,Rahmenträger rechts,,0,0,,,,,False
Z AC-R00-103,,Rahmenträger links,,0,0,,,,,False
Z AC-R00-105,,Sitzblech rechts,,0,0,,,,,False
Z AC-R00-106,,Sitzblech links,,0,0,,,,,False
Z AC-R00-108,,Seitenblech rechts,,0,0,,,,,False
Z AC-R00-109,,Seitenblech links,,0,0,,,,,False
Z AC-R00-110,,Mittelstrebe,,0,0,,,,,False
Z AC-R00-111,,Klemmenhalterung,,0,0,,,,,False
Z AC-R00-112,,Querstrebe hinten,,0,0,,,,,False
Z AC-R00-113,,Querstebe vorne,,0,0,,,,,False
Z AC-R00-114,,Verstärkung,,0,0,,,,,False
Z AC-R00-115,,Mittelblech,,0,0,,,,,False
Z AC-R00-116,,Lagerlasche rechts,,0,0,,,,,False
Z AC-R00-117,,Lagerlasche links,,0,0,,,,,False
Z AC-R00-118,,Frontblech,,0,0,,,,,False
Z AC-R00-119,,Vorderachsaufnahme,,0,0,,,,,False
Z AC-R00-120,,Rückenblech,,0,0,,,,,False
Z AC-R00-200,71081,Rahmen AlpCo - Schweißteil,,0,1033.99,,,,,False
Z AC-R00-201,,Hinterachse,,0,0,,,,,False
Z AC-R01-003,,Lehnenverstärkung,,0,0,,,,,False
Z AC-R01-100,,Lehnenaufnahmeprofil,,0,0,,,,,False
Z AC-R01-101,,Heckprofil,,0,0,,,,,False
Z AC-R01-102,,Lehnenanschlag,,0,0,,,,,False
Z AC-R02-100,,Mittelsteg-Schweißteil,,0,0,,,,,False
Z AC-R02-101,,Zentralstütze,,0,0,,,,,False
Z AC-R02-102,,Querprofil,,0,0,,,,,False
Z AC-R02-103,,Anschlag,,0,0,,,,,False
Z AC-R04-201,,Anschlagwinkel,,0,0,,,,,False
Z AC-R04-210,,Kralle hinten kpl.,,0,0,,,,,False
Z AC-R04-211,,Tragblech,,0,0,,,,,False
Z AC-R04-212,,Seitenblech rechts,,0,0,,,,,False
Z AC-R04-213,,Seitenblech links,,0,0,,,,,False
Z AC-RE1-007,70734,"Belt band with Velcro pads, rain bonnet",,14.53,17.43,0,8,8,,False
Z AC-RE1-012,70737,Tension belt with rubber and hook,,11.15,13.5375,5,18,8,,True
Z AC-RE2-000,70735,Rain bonnet complete model 2,,610.508,763.135,10,3,3,,True
Z AC-RE2-005,70732,"Makrolon Dach Regenhaube, Polycarbonat beidseitig kratzfest",,0,196.4,5,0,0,,False
Z AC-RE2-009A,70736,Hook screw M8 x 45mm with bow R20,W-Nr. 1.4301,5.301,6.73,36,0,0,ATTENTION - Is no longer sold individually. Only complete assembly Z AC-RE2-010 (EZ 70736).,True
Z AC-RE2-010,70736,Hook screw complete assembly,,7.581,9.4763,20,,0,ATTENTION - Sell old stock item number Z AC-RE2-009A (EZ 70736) first.,True
Z AC-RE2-015-1,,Regenhaubenrahmen aus Alu Mod.2,,0,254.6,,,,,False
Z AC-RE2-016,70745,Versteifungsblech,,0,9.2,,,,,False
Z AC-RK1-000,70020,Return hatch complete,,45.29,56.61,50,0,,,True
Z AC-RK1-001,70022,Aluminum tool ram,,13.2905,16.6131,44,0,0,,True
Z AC-RK1-003,70023,Attachment 2 for non-return flap,,5.0065,6.2581,0,0,0,,False
Z AC-RKL-003,70026,absorption element,"12,5 x 20 x 17 mm",.71,.89,162,0,,,True
Z AC-S02-6,6202,Lower aluminum brake block,,13.47,28.85,480,0,0,,True
Z AC-S03-014,70417,Plastic end stop PE 1000,,3.9425,4.9281,0,0,0,,False
Z AC-S03-015,70416,End stop for coach,,1.311,1.6388,16,0,0,,True
Z AC-S03-11,4637,Hose outside for grab handle in front,,13.93,20.92,16,0,0,,True
Z AC-S03-4,70507,Front aluminum block belt left 40 x 30 x 25,,7.125,8.9063,0,0,0,,False
Z AC-S03-6,70508,Rear aluminum block 40 x 30 - 80,,10.982,13.7275,0,0,0,,False
Z AC-S13-000,,Glenwood Alpine Coaster Sled,,0,0,,,,,False
Z AC-SH1-300,1834,Sensorhalter Magnetsensor MGS201,,0,0,,,,,False
Z AC-SMA-000-A,3035,Stop magnet assembly,,696.996,871.245,0,3,0,,False
Z AC-SMA-002-A,3037,Angle,,0,19.2,0,,,,True
Z AC-SMA-005-A,3039,Insert plate for single magnet stopper,,27.6,34.5,5,0,,,True
Z AC-SPC-000,,Alpine Coaster Sled Generic,,0,0,0,0,0,,False
Z AC-SW-10,,Alpine Coaster Servicewagen Standard,,1105.56,1381.95,,,,,False
Z AC-SW-82,6624,Plastic guide,,12.293,15.3663,0,0,0,,False
Z AC-TM0-001,70769,Umlenkwelle Tempomat,,0,15.6,,,,,False
Z AC-TM0-002,70774,Spring support material S235JR,,2.4415,3.0519,40,,0,,True
Z AC-TM0-005,70778,Pin for safety belt,,.14,.18,100,,,,True
Z AC-TM0-007,70775,Wire hanger,,2.19,2.73,50,,,,True
Z AC-TM0-022,71170,Wire holder aus 1.4310,,3.46,4.32,20,,,,True
Z AC-TM0-200,70781,Wie cruise brake variation 1,,944.11,1180.14,17,0,0,,True
Z AC-TM1-000,70752,Brake pipe welding part,,81.51,101.8875,19,0,0,,True
Z AC-TM1-100,70751,Pipe to bolt the wie cruise brake,,89.82,112.28,38,0,,,True
Z AC-TM2-000,70757,Brake bracket welding part,,319.789,399.7363,8,0,0,,True
Z AC-TM2-102,70767,Rubber stop 20 x 20 x 12mm 75 Shore,,2.09,2.61,80,,0,,True
Z AC-TM2-103,70779,Edge guide for brake pipe cap screw,,.17,.21,63,0,0,,True
Z AC-TM2-200,70782,Brake bracket complete,,346.4175,433.0219,9,0,0,,True
Z AC-TM3-000,70759,Magnethalter 1-Schweißteil,,0,0,,,,ATTENTION - Is not sold individually.  Only complete assembly Z AC-TM3-110 (EZ 70636).,False
Z AC-TM3-005,70760,"Abstandshalter Magnet, Abstandshalter t=2, Laser-Zuschnitt inkl. Material DC01",,3.26,4.1,,,,,False
Z AC-TM3-006,70785,Clamp piece,Mat. 11SMnP30,1.31,1.64,10,0,0,,True
Z AC-TM3-100,70755,Magnethalterung kpl.Var.3,,524.27,655.34,,,,,False
Z AC-TM3-101,70761,Guidance right for wie cruise brake,,4.04,5.05,5,,,,True
Z AC-TM3-102,70762,Guidance left for wie cruise brake,,4.04,5.05,5,,,,True
Z AC-TM3-110,70636,Halterung mit Magnet,,0,450.95,,,,,False
Z AC-TM3-200,70784,Magnethalterung kpl. Var.1,,556.37,695.4625,0,0,0,,False
Z AC-TM7-000,70749,Wie cruise brake welding part,,0,0,0,,,ATTENTION - Does not appear to be an active item that is installed anywhere.,True
Z AC-TMS-000,1738,control gear for locking device belt,,152.11,190.14,1,,,,True
Z AC-TMS-200,1741,Schaltrad-TM-Überwachung,,57.64,69.17,0,0,0,,False
Z AC-TMS-210,1742,Wheel body with core wie cruise brake control,,36.29,45.36,4,,,ATTENTION - Is no longer sold individually.  Only complete assembly Z AC-TMS-200 (EZ 1741).,True
Z AC-TP1-002,,Tragplatte t=8mm Bergaufbahn f. Schutzrohr,,0,110.12,,,,,False
Z AC-TP1-003,,"Tragplatte t=8mm Bergaufbahn f. Schutzrohr ohne L., mit Langlöcher, ohne Löcher",,114.45,143.07,,,,,False
Z AC-TP2-003,,"Tragplatte Einlaufbogen mit L., mit Löcher",,0,0,,,,,False
Z AC-TP4-001,,"Tragplatte t=8mm Bergaufbahn m. Kabelrinne ohne L., ohne Löcher",,114.45,143.1,,,,,False
Z AC-TP4-001-1,,Support plates uphill track 5mm,,91.58,114.475,0,0,0,,False
Z AC-TP4-002,,Support plates uphill track 8mm,,0,143.1,0,0,0,,False
Z AC-TP4-003,,"Tragplatte t=8mm Bergaufbahn m. Kabelrinne mit L., mit Löcher",,114.45,143.07,,,,,False
Z AC-TP4-004,,"Tragplatte t=8mm Bergaufbahn m. Kabelrinne mit L., mit Löcher",,114.45,143.07,,,,,False
Z AC-TP6-001,,Support plate down hill track 8mm,,110.0385,137.5481,0,0,0,,False
Z AC-TP6-001-1,,"Tragplatte t=5mm Bergabbahn, altes Model",,0,98.4,,,,,False
Z AC-TP6-001-NI,,Support plate down hill track 8mm,Support plate down hill track 8mm,,141.67,,,,,False
Z AC-TP6-002,,Support plate down hill track 5mm,,0,103.02,0,0,0,,False
Z AC-TP6-002-NI,,Support plate down hill track 5mm,Support plate down hill track 5mm,,106.11,,,,,False
Z AC-UBA-KLE,,Umbausatz Klemmenaufhängung auf 2 Federn,,0,11.9,,,,,False
Z AC-VA0-001,,Mittelsteg,,0,0,,,,,False
Z AC-VA0-002,,Längssteg links,,0,0,,,,,False
Z AC-VA0-003,,Abdeckplatte,,0,0,,,,,False
Z AC-VA0-004,,Achsbuchse fest,,0,0,,,,,False
Z AC-VA0-005,,Querprofil,,0,0,,,,,False
Z AC-VA0-006,,Radhalterung 1,,0,0,,,,,False
Z AC-VA0-007,,Blechabdeckung,,0,0,,,,,False
Z AC-VA0-008,70102,Axle bush rd 16 - 90,S235JRG2,4.2,5.82,4,25,25,,True
Z AC-VA0-009,,Längssteg rechts,,0,0,,,,,False
Z AC-VA0-010,,Radhalterung 2,,0,0,,,,,False
Z AC-VA0-100,70100,"Vorderachse kpl., ohne Bremse",,445.2175,556.5219,0,0,0,,False
Z AC-VA0-400,70178,Front axle complete without brake,,527.1645,658.9556,,,,,False
Z AC-VA1-000,,Kralle vorn FR rechts,,0,0,,,,,False
Z AC-VA1-001,,Krallenblech vorn,,0,0,,,,,False
Z AC-VA1-002,,Kralle Seitenblech links,,0,0,,,,,False
Z AC-VA1-003,,Kralle Seitenblech rechts,,0,0,,,,,False
Z AC-VA1-004,,Winkel für Leitrad,,0,0,,,,,False
Z AC-VA1-005,,Seitenblech 2,,0,0,,,,,False
Z AC-VA1-010,,Kralle vorn FR links,,0,0,,,,,False
Z AC-VA2-000,,Radgabel vorne Schweißt.,,0,0,,,,,False
Z AC-VA2-001,,Einschweißbuchse,,0,0,,,,,False
Z AC-VA2-002,,Radaufhängungsblech,,0,0,,,,,False
Z AC-VA2-003,70103,Distance bush Ø 14 - 44mm long,,2.69,3.9,131,0,0,,True
Z AC-VA2-100,,Radgabel vorne kpl.,,0,0,,,,,False
Z AC-VBR-050,,sheet metal grating connector straight,,0,5.02,0,0,,,False
Z AC-VBR-0501,,Blechprofilrostverbinder Innen Radius R4/R5,,0,6.45,0,0,,,False
Z AC-VBR-0502,,"Metal grating connector inside R9,R12 R17,R25",,0,8.6,0,0,,,False
Z AC-VBR-0511,,Blechprofilrostverbinder Aussenradius R4/R5,,0,6.47,0,0,,,False
Z AC-VBR-0512,,Metal grating connector outer radius R9/R12,,0,8.6,0,0,,,False
Z AC-VBR-0513,,Blechprofilrostverbinder Außenradius R17/R25/R40,,0,6.47,0,0,,,False
Z AC-VBR-052,,Metal grating connector center bar all radius,,0,8.6,0,0,,,False
Z AC-VBR-056,,Blechprofilrostverbinder gekröpft,,0,6.47,0,0,,,False
Z AC-VO3-0-2,70114,Vorderachse komplett mit Bremse S05,,0,654.65,,,,,False
Z AC-VO3-1,70106,Front axle main carrier,,262.55,302.24,2,0,0,ATTENTION - Not used on rides with IDCAS.  Only older rides with selective braking.  Use Z 17521-110-0000 (EZ 71230) instead.,True
Z AC-VO3-16,,Axle bush rd 16 - 90,S235JRG2,0,0,0,0,0,ATTENTION - New item number to use is Z AC-VA0-008 (EZ 70102).  This used to also be EZ 70102.,False
Z AC-VO3-17,,Distance bush,,0,0,0,0,0,ATTENTION - New item number to use is Z AC-VA2-003 (EZ 70103).  This used to also be EZ 70103.,False
Z AC-VO3-21,70110,Front wheel fork complete,,20.22,28.02,0,0,0,,False
Z AC-VO3-30,70113,Wheel bracket complete for centrifugal brake S05,,111.83,139.79,0,0,,,True
Z AC-VO3-31,70112,Front wheel bracket AlpC toboggan welded part,without accessories,37.03,46.29,3,,,,True
Z AC-VO3-36,70104,End stop,,2.62,3.28,3,0,0,,True
Z AC-VO4-001,70147,Sensor sheet metal,,5.7475,7.1844,0,0,0,,False
Z AC-VO4-35,70175,Magnet front axle complete,,13.9555,17.4444,23,0,0,,True
Z AC-ZB0-000,,Ampelhalterung Alpco,,0,0,,,,,False
Z Art.Nr.-S 0035,,Dichtungslamelle Z007-A,,0,0,,,,,False
Z Art.Nr.-S 0036,,Dichtungslamelle Z007-I,,0,0,,,,,False
Z AS-000-000,,Snow blower,with onsite instruction,0,30000,,,,,False
Z BB-ABL-055,,Verbindungsblech Bremsband,,0,0,,,,,False
Z BB-ABL-30,1223,Brush for shaft cover brake belt 90mm long,,5.24,6.29,2,0,0,,True
Z BB-AMP-000-1,1544,Motoreinheit komplett (USA),,0,2385.7,,,,,False
Z BB-AMP-000-2,1445,Motor unit complete for 13 meter brake conveyor,,2565.5985,3206.9981,0,0,0,,False
Z BB-AMP-004,1411,Drive shaft 40 x 400,,140.2675,175.3344,4,0,0,,True
Z BB-AMP-005,1414,Feather key 12 x 8 x 168mm,DIN 688,3.25,4.5,6,0,0,,True
Z BB-AMP-006,1038,Feather key for engine shaft 12 x 8 x 49,DIN 6885,1.5675,4.42,2,4,4,,True
Z BB-ASE-001,2800,Hex socket cap screw custom A2 M12 x 80,DIN 912 ISO 4762,1.64,1.56,229,0,0,USE this number for both EZ # 929 & 729. This number is the active number. All 3 numbers reference the same part. This is the one to use.,True
Z BB-ASE-002,2034,Hex socket cap screw custom A2 M12 x 110,DIN 912 ISO 4762,1.862,2.3275,0,0,0,,False
Z BB-ASP-000,1404,Pressure roller complete with clamping device,,142.23,170.68,2,0,0,,True
Z BB-ASP-006,1407,fixing for spring,,25.64,35.54,,2,2,,True
Z BB-ASV-000,1434,Tensioning device,,1036.47,1295.59,0,0,,,True
Z BB-ASV-010,1435,Spannschlitten,,25.31,31.64,,,,,False
Z BB-ASV-014,1439,Shaft for return pulley Ø 30 x 400,,108.55,136.95,3,0,0,,True
Z BB-ASV-015,1438,threaded rod M16 - 850mm,,5.38,7.45,,4,4,,True
Z BB-ASV-016,1437,distance bush - Ø25x21 x 200mm,,10.85,15.04,,4,4,,True
Z BB-ASV-018,1449,Distance piece,,11.9225,14.9031,,,,,False
Z BB-ASV-022,1916,Lock ring divided with magnet WNS 30,,20.691,25.8638,0,0,0,,False
Z BB-FRS-003,1239,Flat belt pulley complete with friction bands,,187.15,236.13,8,8,8,,True
Z BB-FRS-004,2127,Flat belt pully Ø 180 x 70 with 35 bore hole,bore 35H7 hub 50mm,158.4365,198.0456,2,,,,True
Z BB-FRS-005,2055,Flat belt pulley D=180 - Ø35,,187.15,224.58,0,0,0,,True
Z BB-FRS-006,1234,Friction liner 70mm,,11.83,38.42,14,14,14,,True
Z BB-FRS-1,1230,flat belt pulley,,149.66,179.6,2,0,0,,True
Z BB-FRS-2,1231,Flat belt pulley,,101.6025,132.04,12,0,0,,True
Z BB-KSD-000,1635,Spacer,,124.982,156.2275,,,,,False
Z BB-KSD-004,1636,"Kettenspannrad Duplex 19 Z 08 B-2, 19 Zähne 1/2" x 5/16" gehärtet (BremsBd)",,0,41.7,,,,,False
Z BB-PLA-001,1496,Entry plastic guidance ledge left,,19.5605,24.4506,0,5,5,,False
Z BB-PLA-002,1497,Entry plastic guidance ledge right,,19.5605,24.4506,0,5,5,,False
Z BB-PLA-003,1498,Plastic guidance ledge 1460 lg,,27.61,27.62,0,10,10,,False
Z BB-PLA-006,1524,Exit plastic guidance ledge right,,17.252,21.565,3,4,4,,True
Z BB-PLA-007,1523,Exit plastic guidance ledge left,,17.252,21.565,1,4,4,,True
Z BB-PLA-008,1534,End plastic wedge right,,50.882,63.6025,1,0,0,,False
Z BB-PLA-009,1533,End plastic wedge left,,50.882,63.6025,1,0,0,,False
Z BB-RAD-000,1235,Pressure roller for brake and conveyor belt system,,85.34,124.14,17,0,0,,True
Z BB-RAD-002,1403,Distance Bush,,2.76,2.6225,0,0,0,,False
Z BB-RAD-010,1402,wheel body,,49.73,47.2425,0,0,0,,False
Z BB-ROL-001,1267,Plastic roller with 2 slide bearings 90mm long,,11.39,13.67,9,0,0,,True
Z BB-ROL-001-1,1257,"Kunststoffrolle ohne Gleitlager, Länge: 82mm",,0,0,0,0,0,ATTENTION - Is no longer sold individually. Only complete assembly Z BB-ROL-001 (EZ 1267).,False
Z BB-ROL-002,1269,Plastic roller with 2 slide bearings 63mm long,,11.39,13.67,37,0,0,only sold with bearings as EZ # 1269,True
Z BB-ROL-002-1,1259,Kunststoffrolle ohne Lager 57mm,,0,0,0,0,0,ATTENTION - Is no longer sold individually. Only complete assembly Z BB-ROL-002 (EZ 1269).,False
Z BB-SO2-004,1941,Belt guidance,for Alpine Slide,67.68,84.6,0,0,0,,False
Z BB-SO2-250,1942,Shaft cover complete,for Alpine Slide,180.13,225.1625,0,0,0,,False
Z BB-SO2-300,1970,Belt guidance tension side,for Alpine Slide,438.42,548.025,0,0,0,,False
Z BB-TBL-202,1681,Handle bar cover,,9.26,11.575,0,0,0,,False
Z BM-LEH-001,326,Tire gauge for wheels 125 and 160,,22.33,27.91,4,0,0,,True
Z BM-LEH-002,,Brake gauge for brake wear,,17.6605,22.0756,1,,,,False
Z BM-LEH-003,325,Tire gauge for wheel 125 and 100,,19.35,24.19,10,,,,True
Z BM-LEH-010,,Clamp gauge for rope Ø 12 mm,,28.47,35.59,2,0,0,,True
Z BM-LEH-013,,Lehre Langklemme 10er Seil,,23.97,29.97,,,,,False
Z BM-LEH-015,,Rohrlehre Bremsbelag,,0,0,,,,,False
Z DK-AF0-000,1780,Z DK-AF0-000,Monitoring Band Complete,667.76,801.32,,,,,False
Z DK-AF0-001,1778,Z DK-AF0-001,Mounting Plate,46.5,55.8,0,0,0,,False
Z DK-AF0-003,1784,Bushing 14x2 - 24.5 stainless steel,,2.22,2.775,0,0,0,,False
Z DK-AF0-004,1785,Connection rod Ø 8 -170mm stainless steel,,2.59,3.2375,0,0,0,,False
Z DK-AF0-100,1845,Monitoring band,,691.49,839.1825,0,0,0,,False
Z DK-AF0-301,1991,Clamping jaw,,4.69,5.7,0,0,0,,False
Z DK-AF0-302,1992,Mounting plate,,3.705,4.6313,0,0,0,,False
Z DK-AF0-310,1993,Lever arm 1 complete,,147.33,178.8138,0,0,0,,False
Z DK-AF0-312,1998,Plastic stop,,23,27.6,12,0,0,,True
Z DK-AF0-320,1994,Lever arm 2 complete,,147.34,178.8138,0,0,0,,False
Z DK-AF1-001,1782,Stop ledge,,0,0,0,0,0,"ATTENTION - This version is no longer sold. Customers ordering this old style have to order new assemblies Z DK-AF0-310 (EZ 1993) and Z DK-AF0-320 (EZ 1994) along with installation parts Z DK-AF0-302 (EZ 1992) & Z DK-AF0-301 (EZ 1991) 2 each; D 0013 (EZ 899), D 0730 (EZ 1462) & (EZ 1999) 4 each. Bogus, Breckenridge ,Rocky Top & Jiminy have already upgraded and needs to order EZ 1998.",False
Z DK-AF2-000,1781,Bracket welding part,,0,0,,0,0,"ATTENTION - This version is no longer sold. Customers ordering this old style have to order new assemblies Z DK-AF0-310 (EZ 1993) and Z DK-AF0-320 (EZ 1994) along with installation parts Z DK-AF0-302 (EZ 1992) & Z DK-AF0-301 (EZ 1991) 2 each; D 0013 (EZ 899), D 0730 (EZ 1462) & (EZ 1999) 4 each. Breckenridge has already upgraded and needs to order EZ 1995 & EZ 1996.",False
Z DK-AF4-001,1789,Schalterarm,,0,3.05,,,,,False
Z DK-AF4-002,1790,Buchse 8x1 - 14.5,,0,1.89,,,,,False
Z DK-BA0-002,1798,Holder for sensor,,34.789,43.4863,0,0,0,,False
Z DK-BA0-003,1793,Plastic guide 1 start conveyor,,0,,,,,ATTENTION - This version no longer sold.  Only one piece assembly Z DK-BA0-018 (EZ 1987).,False
Z DK-BA0-004,1794,Plastic guide 2 start conveyor,,0,,,,,ATTENTION - This version no longer sold.  Only one piece assembly Z DK-BA0-019 (EZ 1988).,False
Z DK-BA0-006,1922,Kupferschiene Band DK,,0,62.15,,,,,False
Z DK-BA0-011,1818,"Kunststoffleiste PE 1000, Farbe natur, 30 x 45 x 1505 mm",,96.66,115.99,,0,0,"ATTENTION - Is no longer sold.  Customers ordering this old style have to order complete assembly Z DK-BA0-017 (EZ 3200) for both sides.  Branson, GOR, Gunstock, Helen, Jiminy, Ripley's, Rocky Top, Royal, SMAC, Snow King, Snowmass & Vail have already upgraded.  For those that have upgraded new item number to use is Z DK-BA0-015 (EZ 3201).",False
Z DK-BA0-012,1819,Copper rail,,69.331,86.6638,3,2,2,"ATTENTION - This copper is for old charging rails Z DK-BA0-011 (EZ 1818).  Branson, GOR, Gunstock, Helen, Jiminy, Ripley's, Rocky Top, Royal, SMAC, Snow King, Snowmass & Vail have upgraded to Z DK-BA0-017 (EZ 3200) and need to order Z DK-BA0-016 (EZ 3202).",True
Z DK-BA0-015,3201,Plastic guide for charging rail right,"PE 1000, 30 x 45 x 1505 mm",97.56,117.07,4,0,0,,False
Z DK-BA0-016,3202,Copper band for charging rail right 4 x 30 x 1377,,69.331,86.6638,0,2,2,,False
Z DK-BA0-017,3200,Charging rail complete,,254.3815,317.9769,0,2,2,,False
Z DK-BA0-018,1987,Plastic guide long right charging conveyor,,76.703,95.8788,2,0,0,,False
Z DK-BA0-019,1988,Plastic guide long left charging conveyor,,76.703,95.8788,2,0,0,,False
Z DK-BA0-025,3208,Plastic guide for charging rail left,"PE 1000, 30 x 45 x 1505 mm",97.56,117.07,2,0,0,,False
Z DK-BA0-026,3218,Copper band for charging rail left 4 x 30 x 1377mm,,69.331,86.6638,0,0,0,,False
Z DK-BA14-000,1795,Forced guidance 1,,61.17,74.2425,0,0,0,,False
Z DK-BA15-000,1796,Forced guidance 2,,47.84,58.0569,0,0,0,,False
Z FO-BS0-003,2211,Drive Shaft for Accelerator Belt 30-280mm,Accelerator Belt 30-280mm,32.27,40.33,0,4,0,,False
Z FO-BS0-009,2325,Jockey wheel Ø 42mm x 104mm,,8.18,10.22,2,0,,,True
Z FO-BS5-000,2500,Accelerator belt conveyor complete,,0,0,,0,0,ATTENTION - New item number to use is Z FO-BS5-200 (EZ 2826).,False
Z FO-BS5-021,2832,Roll complete,,47.12,58.9,,,,,False
Z FO-BS5-022,2508,Bush Ø 16 x 2 x 107mm,,6.67,8,12,0,0,,True
Z FO-BS5-117,2838,Drive shaft 1,,24.396,30.495,0,1,1,,False
Z FO-BS5-118,2839,Drive shaft 2,,32.2335,40.2919,,,,,False
Z FO-BS5-119,2840,Connection bolt,,15.1335,18.9169,,,,,False
Z FO-BS5-123,,Connection Rail,,27.36,34.2,0,0,0,,False
Z FO-BS5-200,2826,Accelerator belt conveyor complete,,4534.17,5502.6375,0,1,1,,False
Z FO-KS0-005,2007,Distanzbuchse,,0,2.2,,,,,False
Z FO-KS0-008,2205,Chain wheel 23 Z 10 B-1,,82.195,102.7438,1,0,0,,True
Z FO-KS0-016,2408,"Bolzen für Kettenrad, 10B-1 , 08B-1",,0,24.75,,,,,False
Z FO-KS0-018,2745,Sprocket wheel 23 teeth 10B-2,,141.0085,176.2606,1,0,0,,False
Z FO-KS0-020,2728,"Kettenscheibe, galv. verzinkt, Zähne gehärtet, 23Z 10 B-2 Lagersitz gedreht nach Zeichnung",,0,165,,,,,False
Z FO-KS0-021,,Sprocket 10B-2 23 teeth,,0,0,0,0,0,ATTENTION - New item number to use is Z 20526-500-0011 (EZ 2727).  This used to also be EZ 2727.,False
Z FO-KS0-022,,Bolzen für Kettenrad,,0,0,,,,ATTENTION - New item number to use is Z 20526-500-0007 (EZ 2725). This used to also be EZ 2725.,False
Z FO-KS0-300,2599,Kettenspanner für 10 B-2,,587.67,734.59,,,,,False
Z FO-KS0-303,,Verbindungsstück,,0,0,,,,ATTENTION - New item number to use is Z 20526-500-0005 (EZ 2730). This used to also be EZ 2730.,False
Z FO-LED-002,2464,Ground Plate,,20.22,31.55,0,0,0,,False
Z FO-LED-010,,"Mitnehmer mt Anschlagblech, für Kettenförderer, Modell Pigeon Forge 3",,26.18,32.73,,,,,False
Z FO-LED-102,2459,"Kettenführung 16B-1 Kette halbseitig, 2 mtr., aus PA6 Guss+Oel [90*10-6 m/K)]",,105.41,146.1,0,0,0,,False
Z GA-110-000,63214,Upper lift bracket hinge joint,,365.56,456.95,0,0,0,,False
Z GA-141-008,63072,Roller equipment,,67.38,81.7713,15,10,10,,True
Z GA-143-002,63077,Steel belt,,9.291,13.81,0,110,110,,True
